RowNumber,CustomerId,Exited
3217,15742204,0
3218,15623502,0
3219,15774872,0
3220,15611191,0
3221,15674331,0
3222,15619465,0
3223,15575247,0
3224,15695679,0
3225,15713463,1
3226,15785170,0
3227,15796351,0
3228,15639576,0
3229,15693264,0
3230,15589715,1
3231,15769902,0
3232,15587177,0
3233,15814553,0
3234,15601550,0
3235,15664907,1
3236,15612465,0
3237,15810800,0
3238,15665760,0
3239,15588080,1
3240,15776844,0
3241,15717560,1
3242,15629739,0
3243,15729908,0
3244,15716781,0
3245,15646936,0
3246,15768151,1
3247,15579212,1
3248,15721835,0
3249,15800515,0
3250,15591279,0
3251,15587419,1
3252,15750335,1
3253,15699619,0
3254,15606472,0
3255,15778368,1
3256,15671387,0
3257,15573926,0
3258,15709183,0
3259,15577514,0
3260,15778830,0
3261,15768072,1
3262,15768293,0
3263,15654456,1
3264,15807525,1
3265,15574372,0
3266,15671249,0
3267,15779744,0
3268,15624755,0
3269,15611430,1
3270,15774744,0
3271,15629885,0
3272,15708791,0
3273,15793890,1
3274,15646091,1
3275,15596984,1
3276,15800215,0
3277,15577806,0
3278,15749381,0
3279,15683758,0
3280,15670615,0
3281,15715622,1
3282,15707634,0
3283,15806901,0
3284,15775335,0
3285,15724150,0
3286,15627220,1
3287,15672330,0
3288,15668521,0
3289,15807837,0
3290,15592570,0
3291,15748589,0
3292,15635893,0
3293,15757632,0
3294,15691863,0
3295,15706071,1
3296,15654296,0
3297,15755018,0
3298,15594041,0
3299,15670587,0
3300,15724527,0
3301,15801904,1
3302,15658195,0
3303,15630113,0
3304,15784320,1
3305,15676513,0
3306,15574072,0
3307,15633854,0
3308,15618566,0
3309,15733014,0
3310,15753343,0
3311,15746076,0
3312,15608226,0
3313,15605684,0
3314,15638988,0
3315,15628767,1
3316,15737977,0
3317,15758116,1
3318,15575119,1
3319,15625126,0
3320,15567114,0
3321,15672242,0
3322,15681327,0
3323,15802585,0
3324,15740630,0
3325,15815420,0
3326,15711468,0
3327,15799626,1
3328,15659325,0
3329,15651352,1
3330,15684925,0
3331,15657439,0
3332,15574122,0
3333,15720508,0
3334,15599078,0
3335,15702300,0
3336,15660735,0
3337,15671390,0
3338,15647385,1
3339,15739223,0
3340,15631305,1
3341,15809263,0
3342,15640866,0
3343,15775663,0
3344,15631800,0
3345,15654292,0
3346,15648320,0
3347,15726747,0
3348,15694510,0
3349,15572291,0
3350,15603465,1
3351,15685628,0
3352,15792729,0
3353,15767414,0
3354,15568044,0
3355,15751333,0
3356,15623062,0
3357,15713621,0
3358,15670668,0
3359,15750638,1
3360,15747878,0
3361,15726796,0
3362,15754952,0
3363,15652192,0
3364,15681924,0
3365,15763544,0
3366,15764431,1
3367,15684010,0
3368,15648881,1
3369,15733303,0
3370,15643294,0
3371,15749905,1
3372,15625175,1
3373,15643967,1
3374,15578251,0
3375,15772573,0
3376,15733234,1
3377,15721582,1
3378,15628219,1
3379,15571302,0
3380,15637178,0
3381,15601184,0
3382,15629511,0
3383,15570629,0
3384,15665766,0
3385,15693732,0
3386,15765982,1
3387,15582016,0
3388,15798024,0
3389,15588622,0
3390,15724863,1
3391,15618213,0
3392,15780411,0
3393,15725429,0
3394,15600626,0
3395,15668460,0
3396,15576263,0
3397,15720354,0
3398,15691624,0
3399,15793196,0
3400,15633352,1
3401,15750874,0
3402,15588923,0
3403,15715745,0
3404,15611800,0
3405,15576928,0
3406,15793693,0
3407,15581252,0
3408,15797760,0
3409,15790564,0
3410,15593736,1
3411,15595937,0
3412,15815628,0
3413,15782802,0
3414,15627412,0
3415,15734609,0
3416,15710689,1
3417,15565806,0
3418,15815530,0
3419,15632272,0
3420,15684103,0
3421,15654519,0
3422,15767722,0
3423,15654346,0
3424,15660147,0
3425,15814998,0
3426,15802207,0
3427,15658668,0
3428,15715079,0
3429,15570360,0
3430,15674678,1
3431,15780925,0
3432,15688193,0
3433,15778219,0
3434,15696514,0
3435,15712303,0
3436,15719090,0
3437,15735632,0
3438,15619436,0
3439,15722404,0
3440,15662063,0
3441,15745605,1
3442,15636658,0
3443,15784130,0
3444,15606755,1
3445,15801699,0
3446,15784097,0
3447,15764654,0
3448,15612092,1
3449,15610903,0
3450,15705777,0
3451,15661936,0
3452,15700864,0
3453,15722965,1
3454,15737521,0
3455,15814465,0
3456,15580988,0
3457,15789974,1
3458,15713370,1
3459,15748673,0
3460,15754919,0
3461,15641662,0
3462,15813422,0
3463,15713596,0
3464,15791216,1
3465,15689031,0
3466,15763704,0
3467,15631339,0
3468,15771509,0
3469,15769586,0
3470,15656096,0
3471,15585280,0
3472,15743582,0
3473,15761692,0
3474,15627840,1
3475,15778861,0
3476,15770554,0
3477,15806956,1
3478,15701908,0
3479,15736990,0
3480,15743714,0
3481,15807993,1
3482,15644686,0
3483,15677377,0
3484,15626412,0
3485,15643679,0
3486,15728456,1
3487,15630661,0
3488,15734044,0
3489,15705001,0
3490,15809817,0
3491,15809137,1
3492,15751593,0
3493,15626491,0
3494,15765461,0
3495,15568120,0
3496,15787161,0
3497,15812324,0
3498,15588944,1
3499,15694253,0
3500,15759566,0
3501,15675675,0
3502,15802060,0
3503,15660505,1
3504,15782630,0
3505,15700710,0
3506,15742834,0
3507,15806511,0
3508,15608166,0
3509,15614230,0
3510,15729958,0
3511,15800814,0
3512,15674727,0
3513,15657779,0
3514,15801395,0
3515,15757911,0
3516,15665340,0
3517,15787151,0
3518,15757821,0
3519,15600688,0
3520,15594878,1
3521,15569248,1
3522,15812706,0
3523,15645045,0
3524,15766746,0
3525,15700383,0
3526,15632551,0
3527,15795129,0
3528,15650545,0
3529,15612769,0
3530,15710853,0
3531,15623712,1
3532,15653251,1
3533,15755077,1
3534,15808557,1
3535,15614687,0
3536,15626882,0
3537,15748034,0
3538,15632324,0
3539,15761023,1
3540,15761453,0
3541,15646726,0
3542,15637169,0
3543,15636024,0
3544,15801218,1
3545,15642655,0
3546,15690130,0
3547,15653753,0
3548,15641359,1
3549,15776827,0
3550,15647725,1
3551,15648455,0
3552,15580629,0
3553,15730161,0
3554,15626612,1
3555,15662865,0
3556,15629094,1
3557,15651823,1
3558,15594827,0
3559,15786392,0
3560,15727353,1
3561,15733777,1
3562,15614302,0
3563,15723263,1
3564,15687270,0
3565,15803121,1
3566,15598700,0
3567,15741875,0
3568,15631709,0
3569,15672970,0
3570,15761670,1
3571,15706005,1
3572,15790336,0
3573,15754267,0
3574,15791988,0
3575,15683375,0
3576,15625151,0
3577,15635285,0
3578,15574296,0
3579,15711618,1
3580,15670943,0
3581,15634359,0
3582,15586629,0
3583,15588461,0
3584,15773221,1
3585,15664227,0
3586,15741745,0
3587,15652626,0
3588,15599410,0
3589,15571958,0
3590,15785406,0
3591,15687884,0
3592,15621685,0
3593,15628886,1
3594,15699325,0
3595,15578369,0
3596,15654156,0
3597,15707199,0
3598,15671630,0
3599,15632079,0
3600,15767921,0
3601,15573599,1
3602,15747208,1
3603,15582762,0
3604,15772528,1
3605,15755798,0
3606,15788683,0
3607,15616922,0
3608,15771855,0
3609,15601873,0
3610,15657868,0
3611,15711716,1
3612,15734246,0
3613,15792151,0
3614,15770159,0
3615,15747649,0
3616,15639357,1
3617,15738907,1
3618,15663446,1
3619,15750867,1
3620,15715939,0
3621,15763806,0
3622,15637993,0
3623,15720338,0
3624,15627162,0
3625,15596710,0
3626,15781678,0
3627,15634968,1
3628,15609475,0
3629,15573319,0
3630,15738291,0
3631,15782456,0
3632,15794841,0
3633,15684696,0
3634,15629846,0
3635,15674442,0
3636,15571689,0
3637,15730469,0
3638,15809320,1
3639,15684367,0
3640,15793049,1
3641,15603665,0
3642,15613623,0
3643,15569572,0
3644,15698791,0
3645,15626233,0
3646,15607263,1
3647,15610900,1
3648,15624775,0
3649,15691703,1
3650,15745355,0
3651,15724955,0
3652,15628999,0
3653,15654341,0
3654,15744240,0
3655,15632365,0
3656,15729689,0
3657,15759284,1
3658,15602124,0
3659,15661903,1
3660,15664668,1
3661,15736431,0
3662,15748639,0
3663,15628123,0
3664,15602731,1
3665,15794137,0
3666,15748696,0
3667,15725068,0
3668,15807340,0
3669,15586133,1
3670,15576185,0
3671,15660809,0
3672,15616666,0
3673,15706904,0
3674,15606915,0
3675,15749693,0
3676,15791743,0
3677,15796480,0
3678,15790442,0
3679,15609458,0
3680,15593897,0
3681,15604576,0
3682,15666270,1
3683,15572626,0
3684,15727197,1
3685,15714006,0
3686,15642137,0
3687,15665327,0
3688,15626806,0
3689,15662578,0
3690,15790829,0
3691,15654959,0
3692,15760244,0
3693,15715394,0
3694,15722246,1
3695,15609704,1
3696,15757628,0
3697,15633586,0
3698,15565796,0
3699,15717935,0
3700,15577700,0
3701,15747345,0
3702,15678317,0
3703,15698335,0
3704,15768451,1
3705,15753213,0
3706,15769645,0
3707,15657565,0
3708,15620323,0
3709,15679983,0
3710,15812616,1
3711,15601796,0
3712,15729489,1
3713,15613216,0
3714,15657937,0
3715,15815428,0
3716,15640409,1
3717,15699492,0
3718,15623536,0
3719,15707551,0
3720,15577999,1
3721,15788775,0
3722,15758362,0
3723,15807961,0
3724,15710978,0
3725,15703541,1
3726,15626474,0
3727,15608344,1
3728,15768367,1
3729,15806210,0
3730,15697702,0
3731,15689152,0
3732,15568573,1
3733,15689598,1
3734,15713374,0
3735,15679733,0
3736,15759274,0
3737,15607748,0
3738,15607577,0
3739,15813697,0
3740,15801125,0
3741,15777855,0
3742,15635396,1
3743,15698031,0
3744,15678944,1
3745,15718507,1
3746,15808334,0
3747,15804709,1
3748,15645835,0
3749,15738166,0
3750,15675360,0
3751,15793042,0
3752,15630106,0
3753,15810385,0
3754,15578211,0
3755,15572792,0
3756,15620030,0
3757,15783541,0
3758,15679284,0
3759,15582910,1
3760,15688337,0
3761,15734970,0
3762,15759140,0
3763,15643042,0
3764,15773868,1
3765,15615820,0
3766,15730273,0
3767,15724890,0
3768,15765952,0
3769,15685920,0
3770,15663263,0
3771,15568953,0
3772,15643361,0
3773,15699486,0
3774,15747854,0
3775,15691785,1
3776,15709004,0
3777,15652218,0
3778,15697127,0
3779,15658486,0
3780,15694160,0
3781,15685290,1
3782,15701042,0
3783,15680449,1
3784,15599860,1
3785,15723169,0
3786,15803842,0
3787,15728224,1
3788,15644174,1
3789,15707110,0
3790,15765415,0
3791,15756751,1
3792,15795151,0
3793,15632859,0
3794,15584037,1
3795,15621409,0
3796,15581102,0
3797,15578096,0
3798,15669887,1
3799,15621834,0
3800,15655341,0
3801,15685314,0
3802,15653997,0
3803,15629551,0
3804,15651264,1
3805,15760825,0
3806,15597394,0
3807,15740383,0
3808,15670562,0
3809,15698117,0
3810,15694805,0
3811,15746802,0
3812,15589428,0
3813,15790267,0
3814,15665402,0
3815,15642093,0
3816,15666181,0
3817,15602554,0
3818,15724251,1
3819,15740147,0
3820,15718289,1
3821,15763148,0
3822,15685245,0
3823,15626985,0
3824,15585823,0
3825,15728167,0
3826,15762928,0
3827,15751774,0
3828,15654733,1
3829,15809777,0
3830,15744200,0
3831,15720713,0
3832,15695356,0
3833,15653315,0
3834,15604792,0
3835,15704819,0
3836,15670859,0
3837,15602797,1
3838,15662533,0
3839,15778154,1
3840,15806230,1
3841,15662884,1
3842,15750778,1
3843,15717185,0
3844,15677804,1
3845,15568915,0
3846,15736495,0
3847,15737354,0
3848,15667889,0
3849,15577831,0
3850,15729836,0
3851,15775293,0
3852,15697597,0
3853,15639669,0
3854,15631392,0
3855,15580935,0
3856,15590344,0
3857,15653306,0
3858,15805025,0
3859,15658449,0
3860,15694450,0
3861,15605666,0
3862,15615126,1
3863,15726588,0
3864,15645095,0
3865,15808960,0
3866,15729435,0
3867,15656840,0
3868,15659149,0
3869,15585490,0
3870,15674929,0
3871,15746341,0
3872,15662091,0
3873,15620123,0
3874,15616240,0
3875,15624186,0
3876,15605036,0
3877,15805151,0
3878,15753847,1
3879,15653222,0
3880,15757541,1
3881,15726945,0
3882,15794276,0
3883,15568328,0
3884,15604355,0
3885,15735788,0
3886,15618255,1
3887,15720941,0
3888,15769110,0
3889,15576094,0
3890,15756150,0
3891,15719579,0
3892,15748854,0
3893,15612455,0
3894,15664802,0
3895,15735687,0
3896,15664734,0
3897,15767894,0
3898,15666884,0
3899,15750156,1
3900,15751120,0
3901,15575748,0
3902,15714610,0
3903,15720305,1
3904,15678129,0
3905,15566633,0
3906,15680436,0
3907,15674343,0
3908,15658890,0
3909,15599004,0
3910,15726487,0
3911,15698716,1
3912,15710527,0
3913,15655590,0
3914,15732266,1
3915,15669326,0
3916,15672246,0
3917,15620276,0
3918,15640258,1
3919,15740283,0
3920,15759717,0
3921,15620268,0
3922,15743871,1
3923,15614491,0
3924,15595047,0
3925,15732334,0
3926,15701206,0
3927,15581280,0
3928,15651943,0
3929,15609545,0
3930,15658548,0
3931,15626008,1
3932,15774133,0
3933,15763798,0
3934,15758013,0
3935,15705765,0
3936,15648362,1
3937,15761102,0
3938,15610165,0
3939,15723717,1
3940,15654611,0
3941,15659736,1
3942,15603170,1
3943,15786167,0
3944,15671915,0
3945,15794792,0
3946,15652789,0
3947,15739168,0
3948,15719950,0
3949,15743818,0
3950,15717937,0
3951,15602841,0
3952,15619972,1
3953,15796114,0
3954,15633546,0
3955,15758755,0
3956,15695168,0
3957,15754342,0
3958,15756610,1
3959,15640917,0
3960,15663164,1
3961,15616811,0
3962,15610781,0
3963,15600911,0
3964,15629603,0
3965,15714981,1
3966,15775892,0
3967,15782778,0
3968,15786643,0
3969,15595657,0
3970,15743673,1
3971,15634310,0
3972,15790809,0
3973,15668695,0
3974,15669281,0
3975,15621031,0
3976,15720071,1
3977,15792180,0
3978,15813894,0
3979,15669490,0
3980,15783030,1
3981,15695792,0
3982,15575676,0
3983,15627665,1
3984,15814092,1
3985,15695225,0
3986,15615091,0
3987,15794345,0
3988,15726484,0
3989,15650442,1
3990,15714256,0
3991,15778752,0
3992,15601659,1
3993,15602811,0
3994,15779414,0
3995,15763097,0
3996,15633666,0
3997,15718789,0
3998,15690620,0
3999,15737071,1
4000,15665062,0
4001,15600692,0
4002,15792064,1
4003,15811486,0
4004,15626141,0
4005,15738546,0
4006,15677052,1
4007,15656454,0
4008,15645496,0
4009,15612505,0
4010,15708513,0
4011,15685654,0
4012,15732307,0
4013,15726814,0
4014,15653776,1
4015,15597914,1
4016,15631603,0
4017,15789753,0
4018,15678034,1
4019,15690209,0
4020,15592091,0
4021,15647453,0
4022,15697100,1
4023,15811290,0
4024,15629187,0
4025,15758073,0
4026,15640769,0
4027,15606641,1
4028,15718280,0
4029,15764335,0
4030,15634218,0
4031,15808760,0
4032,15648461,0
4033,15593555,0
4034,15569079,1
4035,15800736,0
4036,15792607,0
4037,15640034,1
4038,15807563,1
4039,15684461,1
4040,15580134,0
4041,15679075,0
4042,15742504,0
4043,15567328,0
4044,15698294,0
4045,15607142,0
4046,15738516,0
4047,15806403,0
4048,15656707,0
4049,15653715,0
4050,15806184,0
4051,15585734,0
4052,15725639,0
4053,15618401,0
4054,15785385,0
4055,15734762,1
4056,15767129,0
4057,15797204,0
4058,15769272,0
4059,15771966,0
4060,15691952,0
4061,15593250,0
4062,15605333,0
4063,15800083,1
4064,15575691,0
4065,15689886,1
4066,15809838,0
4067,15736154,0
4068,15767391,0
4069,15704910,0
4070,15656613,0
4071,15611551,0
4072,15732430,0
4073,15741865,0
4074,15634143,0
4075,15609676,0
4076,15761600,0
4077,15676404,1
4078,15659236,0
4079,15690440,0
4080,15694601,0
4081,15812262,1
4082,15762821,0
4083,15669301,1
4084,15672640,0
4085,15750458,0
4086,15627251,0
4087,15764294,0
4088,15659962,0
4089,15788536,0
4090,15596979,0
4091,15681220,0
4092,15635097,0
4093,15780779,0
4094,15798470,1
4095,15760880,0
4096,15616929,0
4097,15758775,0
4098,15663386,0
4099,15621267,0
4100,15720509,0
4101,15693322,0
4102,15589544,0
4103,15772030,0
4104,15693337,0
4105,15676571,1
4106,15701392,0
4107,15741092,0
4108,15643865,1
4109,15769389,0
4110,15807768,0
4111,15801630,0
4112,15705034,0
4113,15763107,0
4114,15667085,0
4115,15647008,1
4116,15584505,0
4117,15748068,0
4118,15663964,0
4119,15782311,0
4120,15588197,0
4121,15610105,0
4122,15606133,0
4123,15599403,0
4124,15648225,0
4125,15608406,1
4126,15633378,0
4127,15664759,0
4128,15625545,1
4129,15772148,0
4130,15810829,1
4131,15731669,0
4132,15738634,0
4133,15737571,0
4134,15667602,0
4135,15684147,0
4136,15789874,0
4137,15757952,1
4138,15698732,0
4139,15714355,0
4140,15599090,0
4141,15762048,0
4142,15790596,0
4143,15609623,1
4144,15711901,0
4145,15779809,0
4146,15729018,0
4147,15698246,0
4148,15712409,0
4149,15758306,0
4150,15621435,0
4151,15566295,0
4152,15569098,1
4153,15662532,0
4154,15664001,1
4155,15703437,0
4156,15708003,0
4157,15599452,0
4158,15719793,0
4159,15771580,0
4160,15732268,0
4161,15722350,0
4162,15611371,0
4163,15673584,0
4164,15636396,0
4165,15706170,0
4166,15725478,0
4167,15654562,1
4168,15737509,0
4169,15690796,0
4170,15716728,0
4171,15605665,0
4172,15748481,0
4173,15757777,0
4174,15747808,0
4175,15810593,0
4176,15693376,1
4177,15579808,0
4178,15598275,0
4179,15737080,0
4180,15668580,0
4181,15569438,0
4182,15675842,0
4183,15577587,1
4184,15625592,0
4185,15635141,1
4186,15642570,0
4187,15702175,0
4188,15677785,0
4189,15786153,0
4190,15759499,0
4191,15659568,0
4192,15715597,0
4193,15610147,0
4194,15802362,0
4195,15660524,0
4196,15747168,1
4197,15796910,1
4198,15707674,1
4199,15565706,1
4200,15587596,0
4201,15751943,0
4202,15621227,0
4203,15757588,0
4204,15640922,0
4205,15567557,0
4206,15670103,0
4207,15720929,1
4208,15732774,0
4209,15628558,0
4210,15729201,1
4211,15731117,0
4212,15615207,1
4213,15773512,0
4214,15572145,0
4215,15642710,0
4216,15574213,1
4217,15718852,0
4218,15583840,1
4219,15782418,1
4220,15813504,0
4221,15711314,1
4222,15621064,0
4223,15627847,1
4224,15588090,1
4225,15735270,1
4226,15671804,0
4227,15753215,0
4228,15789941,0
4229,15691061,0
4230,15808326,0
4231,15566660,0
4232,15778947,0
4233,15632977,0
4234,15591747,0
4235,15567335,0
4236,15609299,0
4237,15669945,0
4238,15736271,0
4239,15710390,0
4240,15756481,0
4241,15736730,0
4242,15626040,0
4243,15746553,1
4244,15622518,1
4245,15684908,0
4246,15569446,0
4247,15777504,0
4248,15677906,0
4249,15703292,0
4250,15712938,0
4251,15631359,0
4252,15720847,0
4253,15787830,0
4254,15599869,0
4255,15592078,0
4256,15596228,0
4257,15578462,0
4258,15756894,0
4259,15796167,0
4260,15664808,0
4261,15664555,1
4262,15607278,0
4263,15585222,0
4264,15750299,0
4265,15761294,1
4266,15810454,0
4267,15673984,1
4268,15609319,0
4269,15709941,1
4270,15580252,0
4271,15741275,0
4272,15707132,0
4273,15600708,0
4274,15804787,0
4275,15690021,1
4276,15763895,0
4277,15623478,0
4278,15797910,0
4279,15577751,0
4280,15781777,0
4281,15740527,1
4282,15721251,0
4283,15602994,0
4284,15750769,0
4285,15740175,0
4286,15679968,0
4287,15694404,0
4288,15657529,1
4289,15762882,0
4290,15642579,0
4291,15598884,0
4292,15770185,0
4293,15800287,1
4294,15665861,0
4295,15662203,0
4296,15616454,1
4297,15702788,0
4298,15778149,1
4299,15680001,0
4300,15711991,0
4301,15633834,0
4302,15765266,0
4303,15791867,1
4304,15675380,1
4305,15770576,0
4306,15775294,1
4307,15727059,0
4308,15702499,0
4309,15611699,0
4310,15654000,1
4311,15657881,0
4312,15719991,1
4313,15720687,1
4314,15687079,0
4315,15582276,0
4316,15763980,0
4317,15720774,1
4318,15592194,0
4319,15803685,0
4320,15759456,0
4321,15611544,0
4322,15794257,0
4323,15681697,0
4324,15579566,1
4325,15577970,0
4326,15727489,0
4327,15764284,0
4328,15581811,0
4329,15622527,0
4330,15753362,0
4331,15666652,0
4332,15789714,0
4333,15771543,1
4334,15748327,0
4335,15754649,0
4336,15810460,1
4337,15771742,1
4338,15642160,0
4339,15798439,0
4340,15605293,0
4341,15692631,0
4342,15665376,0
4343,15772412,1
4344,15654577,1
4345,15585427,0
4346,15584536,1
4347,15585853,1
4348,15645271,1
4349,15579387,0
4350,15623107,1
4351,15754072,0
4352,15666163,0
4353,15765192,0
4354,15804822,0
4355,15612893,0
4356,15593636,0
4357,15693326,0
4358,15809901,0
4359,15759751,0
4360,15605425,0
4361,15801934,0
4362,15592000,1
4363,15618695,0
4364,15637110,0
4365,15727408,0
4366,15716328,0
4367,15669060,0
4368,15675854,1
4369,15621116,0
4370,15781495,0
4371,15740470,0
4372,15714391,1
4373,15730137,0
4374,15596455,1
4375,15717290,0
4376,15616555,0
4377,15659820,0
4378,15696301,1
4379,15771087,0
4380,15808831,0
4381,15812241,1
4382,15680370,0
4383,15780561,0
4384,15800784,0
4385,15715796,0
4386,15605375,0
4387,15621520,0
4388,15665460,0
4389,15801152,0
4390,15756425,0
4391,15674328,1
4392,15742404,0
4393,15757140,0
4394,15570051,0
4395,15669175,0
4396,15790324,0
4397,15691119,0
4398,15743478,0
4399,15707007,0
4400,15572547,1
4401,15567063,1
4402,15689633,0
4403,15720637,1
4404,15616859,1
4405,15766166,0
4406,15617655,0
4407,15623450,0
4408,15796612,0
4409,15795963,0
4410,15781598,1
4411,15691871,0
4412,15740345,1
4413,15662626,0
4414,15596575,0
4415,15657321,0
4416,15575955,0
4417,15743893,0
4418,15697270,0
4419,15644356,0
4420,15677586,0
4421,15571261,0
4422,15698758,0
4423,15787014,0
4424,15739857,0
4425,15774630,0
4426,15805523,0
4427,15749557,0
4428,15681180,0
4429,15742028,0
4430,15686463,1
4431,15654379,0
4432,15783629,0
4433,15751193,0
4434,15724099,0
4435,15568429,0
4436,15648967,1
4437,15664498,0
4438,15779522,1
4439,15583850,0
4440,15696539,0
4441,15760121,0
4442,15628279,0
4443,15766163,0
4444,15566467,0
4445,15639049,0
4446,15736413,0
4447,15634815,0
4448,15716381,1
4449,15708162,0
4450,15569364,0
4451,15791191,0
4452,15621205,0
4453,15704788,1
4454,15775756,0
4455,15641312,1
4456,15782531,0
4457,15724428,0
4458,15743617,0
4459,15585839,0
4460,15658158,0
4461,15637678,0
4462,15701809,0
4463,15676937,1
4464,15778975,1
4465,15710375,0
4466,15579914,0
4467,15595160,0
4468,15595391,0
4469,15630363,0
4470,15692443,1
4471,15593795,1
4472,15642824,1
4473,15683524,0
4474,15713532,0
4475,15719827,0
4476,15578435,0
4477,15723028,0
4478,15595609,0
4479,15622443,0
4480,15579112,0
4481,15648479,0
4482,15659234,0
4483,15811970,0
4484,15774192,1
4485,15595136,0
4486,15630580,0
4487,15660646,0
4488,15614365,0
4489,15776128,0
4490,15787035,0
4491,15792646,0
4492,15726832,0
4493,15773260,0
4494,15624437,0
4495,15717138,0
4496,15657317,0
4497,15626948,0
4498,15758901,1
4499,15777759,0
4500,15773322,0
4501,15697318,0
4502,15678916,0
4503,15632118,1
4504,15788118,0
4505,15788930,0
4506,15628583,0
4507,15635177,0
4508,15587690,0
4509,15627630,0
4510,15610930,0
4511,15657747,0
4512,15568006,1
4513,15751748,1
4514,15722212,0
4515,15658670,0
4516,15761654,0
4517,15812210,1
4518,15787051,0
4519,15642991,0
4520,15713769,0
4521,15605826,1
4522,15648898,0
4523,15705309,0
4524,15734202,0
4525,15658852,0
4526,15612633,0
4527,15604818,0
4528,15593900,0
4529,15624995,0
4530,15570087,1
4531,15802617,0
4532,15656029,0
4533,15739194,0
4534,15607275,1
4535,15629475,0
4536,15635034,1
4537,15756333,0
4538,15777436,0
4539,15676835,0
4540,15574206,0
4541,15613017,0
4542,15815131,0
4543,15585455,0
4544,15692929,1
4545,15758081,0
4546,15667476,0
4547,15738248,0
4548,15672152,1
4549,15673372,1
4550,15587611,1
4551,15803415,0
4552,15715673,1
4553,15655648,0
4554,15763613,0
4555,15660385,0
4556,15733261,1
4557,15796231,0
4558,15624866,0
4559,15623730,0
4560,15668248,1
4561,15694518,0
4562,15638028,0
4563,15795895,0
4564,15694376,1
4565,15669204,0
4566,15773779,0
4567,15580682,0
4568,15768530,0
4569,15672875,0
4570,15617082,0
4571,15760514,0
4572,15761775,0
4573,15799964,0
4574,15693906,0
4575,15739514,0
4576,15756926,0
4577,15770984,0
4578,15703979,0
4579,15801821,0
4580,15711028,1
4581,15791842,0
4582,15746127,0
4583,15663625,0
4584,15604891,0
4585,15589666,0
4586,15627881,0
4587,15664895,0
4588,15676094,0
4589,15761720,0
4590,15611961,0
4591,15680167,0
4592,15762543,0
4593,15658475,1
4594,15779743,0
4595,15661532,0
4596,15782360,1
4597,15767908,0
4598,15677105,1
4599,15641474,0
4600,15624451,0
4601,15577985,0
4602,15571666,0
4603,15783691,0
4604,15671172,0
4605,15731760,0
4606,15585599,0
4607,15784958,1
4608,15734524,1
4609,15614103,1
4610,15794895,0
4611,15772381,0
4612,15710553,0
4613,15649292,1
4614,15792565,0
4615,15718245,0
4616,15703117,0
4617,15758136,0
4618,15799932,0
4619,15633516,0
4620,15622532,1
4621,15798960,0
4622,15698664,0
4623,15703614,0
4624,15699195,0
4625,15710543,1
4626,15695499,0
4627,15622321,0
4628,15715744,0
4629,15788151,0
4630,15687153,1
4631,15684958,0
4632,15706116,0
4633,15740557,0
4634,15707291,0
4635,15583353,1
4636,15761024,0
4637,15630709,0
4638,15639590,0
4639,15659399,0
4640,15567078,0
4641,15696373,1
4642,15786617,0
4643,15657449,0
4644,15672594,1
4645,15714240,0
4646,15782144,0
4647,15665008,0
4648,15581733,0
4649,15751392,1
4650,15785815,0
4651,15664214,0
4652,15579996,0
4653,15675252,0
4654,15579617,1
4655,15593976,1
4656,15716041,0
4657,15654489,0
4658,15736302,0
4659,15805909,0
4660,15572762,0
4661,15724632,0
4662,15670416,0
4663,15749528,0
4664,15578783,0
4665,15580719,0
4666,15656293,0
4667,15691875,0
4668,15596870,1
4669,15780770,0
4670,15751491,1
4671,15706200,0
4672,15808674,1
4673,15641411,0
4674,15764661,0
4675,15689492,0
4676,15602405,0
4677,15610271,0
4678,15791780,1
4679,15589147,0
4680,15756975,0
4681,15729582,0
4682,15742971,0
4683,15568046,0
4684,15694890,0
4685,15736963,0
4686,15646490,0
4687,15607314,1
4688,15576745,0
4689,15669606,0
4690,15737832,1
4691,15681990,0
4692,15758050,0
4693,15787848,0
4694,15713594,0
4695,15588186,0
4696,15786739,0
4697,15699467,0
4698,15680706,1
4699,15645717,0
4700,15748597,1
4701,15773709,0
4702,15629787,0
4703,15661007,0
4704,15686812,0
4705,15754113,0
4706,15749489,0
4707,15574352,0
4708,15701281,0
4709,15811985,0
4710,15713505,0
4711,15685653,0
4712,15758831,0
4713,15618774,1
4714,15764448,0
4715,15611024,0
4716,15738220,0
4717,15805764,0
4718,15580487,0
4719,15675787,0
4720,15583580,1
4721,15780654,0
4722,15695034,0
4723,15805671,0
4724,15790658,0
4725,15578648,0
4726,15734987,0
4727,15721740,0
4728,15641822,0
4729,15765650,0
4730,15788556,1
4731,15576550,1
4732,15622230,0
4733,15653937,1
4734,15743538,0
4735,15591740,1
4736,15650086,0
4737,15718773,0
4738,15615140,0
4739,15644361,1
4740,15774536,0
4741,15618661,0
4742,15605020,1
4743,15762134,0
4744,15685279,0
4745,15582849,1
4746,15655410,1
4747,15649129,0
4748,15702380,0
4749,15759067,1
4750,15683027,0
4751,15597487,0
4752,15763256,1
4753,15620111,0
4754,15623053,0
4755,15595592,1
4756,15740072,0
4757,15778005,1
4758,15583278,0
4759,15601263,0
4760,15709222,0
4761,15713949,0
4762,15717706,0
4763,15756071,0
4764,15696564,0
4765,15657637,0
4766,15755863,0
4767,15719858,0
4768,15688876,0
4769,15698528,1
